index,ts_code,symbol,name,area,industry,fullname,market,exchange,list_date,is_hs
3709,601567.SH,601567,三星医疗,浙江,电器仪表,宁波三星医疗电气股份有限公司,主板,SSE,20110615,H
3710,601568.SH,601568,北元集团,陕西,化工原料,陕西北元化工集团股份有限公司,主板,SSE,20201020,H
3711,601577.SH,601577,长沙银行,湖南,银行,长沙银行股份有限公司,主板,SSE,20180926,H
3712,601579.SH,601579,会稽山,浙江,红黄酒,会稽山绍兴酒股份有限公司,主板,SSE,20140825,H
3713,601588.SH,601588,北辰实业,北京,区域地产,北京北辰实业股份有限公司,主板,SSE,20061016,H
3714,601595.SH,601595,上海电影,上海,影视音像,上海电影股份有限公司,主板,SSE,20160817,H
3715,601598.SH,601598,中国外运,北京,仓储物流,中国外运股份有限公司,主板,SSE,20190118,H
3716,601599.SH,601599,浙文影业,浙江,纺织,浙文影业集团股份有限公司,主板,SSE,20110527,N
3717,601600.SH,601600,中国铝业,北京,铝,中国铝业股份有限公司,主板,SSE,20070430,H
3718,601601.SH,601601,中国太保,上海,保险,中国太平洋保险(集团)股份有限公司,主板,SSE,20071225,H
3719,601606.SH,601606,长城军工,安徽,专用机械,安徽长城军工股份有限公司,主板,SSE,20180806,H
3720,601607.SH,601607,上海医药,上海,医药商业,上海医药集团股份有限公司,主板,SSE,19940324,H
3721,601608.SH,601608,中信重工,河南,专用机械,中信重工机械股份有限公司,主板,SSE,20120706,H
3722,601609.SH,601609,金田股份,浙江,铜,宁波金田铜业(集团)股份有限公司,主板,SSE,20200422,H
3723,601611.SH,601611,中国核建,上海,建筑工程,中国核工业建设股份有限公司,主板,SSE,20160606,H
3724,601615.SH,601615,明阳智能,广东,电气设备,明阳智慧能源集团股份公司,主板,SSE,20190123,H
3725,601616.SH,601616,广电电气,上海,电气设备,上海广电电气(集团)股份有限公司,主板,SSE,20110201,N
3726,601618.SH,601618,中国中冶,北京,建筑工程,中国冶金科工股份有限公司,主板,SSE,20090921,H
3727,601619.SH,601619,嘉泽新能,宁夏,新型电力,宁夏嘉泽新能源股份有限公司,主板,SSE,20170720,H
3728,601628.SH,601628,中国人寿,北京,保险,中国人寿保险股份有限公司,主板,SSE,20070109,H
3729,601633.SH,601633,长城汽车,河北,汽车整车,长城汽车股份有限公司,主板,SSE,20110928,H
3730,601636.SH,601636,旗滨集团,湖南,玻璃,株洲旗滨集团股份有限公司,主板,SSE,20110812,H
3731,601658.SH,601658,邮储银行,北京,银行,中国邮政储蓄银行股份有限公司,主板,SSE,20191210,H
3732,601665.SH,601665,齐鲁银行,山东,银行,齐鲁银行股份有限公司,主板,SSE,20210618,H
3733,601666.SH,601666,平煤股份,河南,煤炭开采,平顶山天安煤业股份有限公司,主板,SSE,20061123,H
3734,601668.SH,601668,中国建筑,北京,建筑工程,中国建筑股份有限公司,主板,SSE,20090729,H
3735,601669.SH,601669,中国电建,北京,建筑工程,中国电力建设股份有限公司,主板,SSE,20111018,H
3736,601677.SH,601677,明泰铝业,河南,铝,河南明泰铝业股份有限公司,主板,SSE,20110919,H
3737,601678.SH,601678,滨化股份,山东,化工原料,滨化集团股份有限公司,主板,SSE,20100223,H
3738,601686.SH,601686,友发集团,天津,钢加工,天津友发钢管集团股份有限公司,主板,SSE,20201204,H
3739,601688.SH,601688,华泰证券,江苏,证券,华泰证券股份有限公司,主板,SSE,20100226,H
3740,601689.SH,601689,拓普集团,浙江,汽车配件,宁波拓普集团股份有限公司,主板,SSE,20150319,H
3741,601696.SH,601696,中银证券,上海,证券,中银国际证券股份有限公司,主板,SSE,20200226,H
3742,601698.SH,601698,中国卫通,北京,电信运营,中国卫通集团股份有限公司,主板,SSE,20190628,H
3743,601699.SH,601699,潞安环能,山西,煤炭开采,山西潞安环保能源开发股份有限公司,主板,SSE,20060922,H
3744,601700.SH,601700,风范股份,江苏,电气设备,常熟风范电力设备股份有限公司,主板,SSE,20110118,H
3745,601702.SH,601702,华峰铝业,上海,铝,上海华峰铝业股份有限公司,主板,SSE,20200907,H
3746,601717.SH,601717,郑煤机,河南,专用机械,郑州煤矿机械集团股份有限公司,主板,SSE,20100803,H
3747,601718.SH,601718,际华集团,北京,服饰,际华集团股份有限公司,主板,SSE,20100816,H
3748,601727.SH,601727,上海电气,上海,电气设备,上海电气集团股份有限公司,主板,SSE,20081205,H
3749,601728.SH,601728,中国电信,北京,电信运营,中国电信股份有限公司,主板,SSE,20210820,H
3750,601766.SH,601766,中国中车,北京,运输设备,中国中车股份有限公司,主板,SSE,20080818,H
3751,601777.SH,601777,力帆科技,重庆,摩托车,力帆科技(集团)股份有限公司,主板,SSE,20101125,H
3752,601778.SH,601778,晶科科技,江西,新型电力,晶科电力科技股份有限公司,主板,SSE,20200519,H
3753,601788.SH,601788,光大证券,上海,证券,光大证券股份有限公司,主板,SSE,20090818,H
3754,601789.SH,601789,宁波建工,浙江,建筑工程,宁波建工股份有限公司,主板,SSE,20110816,H
3755,601798.SH,601798,蓝科高新,甘肃,化工机械,甘肃蓝科石化高新装备股份有限公司,主板,SSE,20110622,N
3756,601799.SH,601799,星宇股份,江苏,汽车配件,常州星宇车灯股份有限公司,主板,SSE,20110201,H
3757,601800.SH,601800,中国交建,北京,建筑工程,中国交通建设股份有限公司,主板,SSE,20120309,H
3758,601801.SH,601801,皖新传媒,安徽,出版业,安徽新华传媒股份有限公司,主板,SSE,20100118,H
3759,601808.SH,601808,中海油服,天津,石油开采,中海油田服务股份有限公司,主板,SSE,20070928,H
3760,601811.SH,601811,新华文轩,四川,出版业,新华文轩出版传媒股份有限公司,主板,SSE,20160808,H
3761,601816.SH,601816,京沪高铁,北京,铁路,京沪高速铁路股份有限公司,主板,SSE,20200116,H
3762,601818.SH,601818,光大银行,北京,银行,中国光大银行股份有限公司,主板,SSE,20100818,H
3763,601825.SH,601825,沪农商行,上海,银行,上海农村商业银行股份有限公司,主板,SSE,20210819,H
3764,601827.SH,601827,三峰环境,重庆,环境保护,重庆三峰环境集团股份有限公司,主板,SSE,20200605,H
3765,601828.SH,601828,美凯龙,上海,其他商业,红星美凯龙家居集团股份有限公司,主板,SSE,20180117,H
3766,601838.SH,601838,成都银行,四川,银行,成都银行股份有限公司,主板,SSE,20180131,H
3767,601857.SH,601857,中国石油,北京,石油开采,中国石油天然气股份有限公司,主板,SSE,20071105,H
3768,601858.SH,601858,中国科传,北京,出版业,中国科技出版传媒股份有限公司,主板,SSE,20170118,H
3769,601860.SH,601860,紫金银行,江苏,银行,江苏紫金农村商业银行股份有限公司,主板,SSE,20190103,H
3770,601865.SH,601865,福莱特,浙江,玻璃,福莱特玻璃集团股份有限公司,主板,SSE,20190215,H
3771,601866.SH,601866,中远海发,上海,水运,中远海运发展股份有限公司,主板,SSE,20071212,H
3772,601868.SH,601868,中国能建,北京,建筑工程,中国能源建设股份有限公司,主板,SSE,20210928,H
3773,601869.SH,601869,长飞光纤,湖北,通信设备,长飞光纤光缆股份有限公司,主板,SSE,20180720,H
3774,601872.SH,601872,招商轮船,上海,水运,招商局能源运输股份有限公司,主板,SSE,20061201,H
3775,601877.SH,601877,正泰电器,浙江,电气设备,浙江正泰电器股份有限公司,主板,SSE,20100121,H
3776,601878.SH,601878,浙商证券,浙江,证券,浙商证券股份有限公司,主板,SSE,20170626,H
3777,601880.SH,601880,辽港股份,辽宁,港口,辽宁港口股份有限公司,主板,SSE,20101206,H
3778,601881.SH,601881,中国银河,北京,证券,中国银河证券股份有限公司,主板,SSE,20170123,H
3779,601882.SH,601882,海天精工,浙江,机床制造,宁波海天精工股份有限公司,主板,SSE,20161107,H
3780,601886.SH,601886,江河集团,北京,装修装饰,江河创建集团股份有限公司,主板,SSE,20110818,H
3781,601888.SH,601888,中国中免,北京,旅游服务,中国旅游集团中免股份有限公司,主板,SSE,20091015,H
3782,601890.SH,601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,主板,SSE,20101228,H
3783,601898.SH,601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,主板,SSE,20080201,H
3784,601899.SH,601899,紫金矿业,福建,铜,紫金矿业集团股份有限公司,主板,SSE,20080425,H
3785,601900.SH,601900,南方传媒,广东,出版业,南方出版传媒股份有限公司,主板,SSE,20160215,H
3786,601901.SH,601901,方正证券,湖南,证券,方正证券股份有限公司,主板,SSE,20110810,H
3787,601908.SH,601908,京运通,北京,新型电力,北京京运通科技股份有限公司,主板,SSE,20110908,H
3788,601916.SH,601916,浙商银行,浙江,银行,浙商银行股份有限公司,主板,SSE,20191126,H
3789,601918.SH,601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,主板,SSE,20071219,H
3790,601919.SH,601919,中远海控,天津,水运,中远海运控股股份有限公司,主板,SSE,20070626,H
3791,601921.SH,601921,浙版传媒,浙江,出版业,浙江出版传媒股份有限公司,主板,SSE,20210723,H
3792,601928.SH,601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,主板,SSE,20111130,H
3793,601929.SH,601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,主板,SSE,20120223,H
3794,601933.SH,601933,永辉超市,福建,超市连锁,永辉超市股份有限公司,主板,SSE,20101215,H
3795,601939.SH,601939,建设银行,北京,银行,中国建设银行股份有限公司,主板,SSE,20070925,H
3796,601949.SH,601949,中国出版,北京,出版业,中国出版传媒股份有限公司,主板,SSE,20170821,H
3797,601952.SH,601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,主板,SSE,20170515,H
3798,601956.SH,601956,东贝集团,湖北,家用电器,湖北东贝机电集团股份有限公司,主板,SSE,20201225,N
3799,601958.SH,601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司,主板,SSE,20080417,H
3800,601963.SH,601963,重庆银行,重庆,银行,重庆银行股份有限公司,主板,SSE,20210205,H
3801,601965.SH,601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,主板,SSE,20120611,H
3802,601966.SH,601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,主板,SSE,20160706,H
3803,601968.SH,601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,主板,SSE,20150611,H
3804,601969.SH,601969,海南矿业,海南,普钢,海南矿业股份有限公司,主板,SSE,20141209,H
3805,601975.SH,601975,招商南油,江苏,水运,招商局南京油运股份有限公司,主板,SSE,20190108,H
3806,601985.SH,601985,中国核电,北京,新型电力,中国核能电力股份有限公司,主板,SSE,20150610,H
3807,601988.SH,601988,中国银行,北京,银行,中国银行股份有限公司,主板,SSE,20060705,H
3808,601989.SH,601989,中国重工,北京,船舶,中国船舶重工股份有限公司,主板,SSE,20091216,H
3809,601990.SH,601990,南京证券,江苏,证券,南京证券股份有限公司,主板,SSE,20180613,H
3810,601991.SH,601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司,主板,SSE,20061220,H
3811,601992.SH,601992,金隅集团,北京,水泥,北京金隅集团股份有限公司,主板,SSE,20110301,H
3812,601995.SH,601995,中金公司,北京,证券,中国国际金融股份有限公司,主板,SSE,20201102,H
3813,601996.SH,601996,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,主板,SSE,20110929,N
3814,601997.SH,601997,贵阳银行,贵州,银行,贵阳银行股份有限公司,主板,SSE,20160816,H
3815,601998.SH,601998,中信银行,北京,银行,中信银行股份有限公司,主板,SSE,20070427,H
3816,601999.SH,601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,主板,SSE,20071221,N
3817,603000.SH,603000,人民网,北京,互联网,人民网股份有限公司,主板,SSE,20120427,H
3818,603001.SH,603001,ST奥康,浙江,服饰,浙江奥康鞋业股份有限公司,主板,SSE,20120426,N
3819,603002.SH,603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,主板,SSE,20120518,N
3820,603003.SH,603003,龙宇股份,上海,石油贸易,上海龙宇数据股份有限公司,主板,SSE,20120817,N
3821,603005.SH,603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,主板,SSE,20140210,H
3822,603006.SH,603006,联明股份,上海,汽车配件,上海联明机械股份有限公司,主板,SSE,20140630,N
3823,603007.SH,603007,ST花王,江苏,建筑工程,花王生态工程股份有限公司,主板,SSE,20160826,N
3824,603008.SH,603008,喜临门,浙江,家居用品,喜临门家具股份有限公司,主板,SSE,20120717,H
3825,603009.SH,603009,北特科技,上海,汽车配件,上海北特科技股份有限公司,主板,SSE,20140718,N
3826,603010.SH,603010,万盛股份,浙江,化工原料,浙江万盛股份有限公司,主板,SSE,20141010,H
3827,603011.SH,603011,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,主板,SSE,20141107,N
3828,603012.SH,603012,创力集团,上海,专用机械,上海创力集团股份有限公司,主板,SSE,20150320,N
3829,603013.SH,603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,主板,SSE,20180509,H
3830,603015.SH,603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,主板,SSE,20150303,N
3831,603016.SH,603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,主板,SSE,20160701,N
3832,603017.SH,603017,中衡设计,江苏,建筑工程,中衡设计集团股份有限公司,主板,SSE,20141231,N
3833,603018.SH,603018,华设集团,江苏,建筑工程,华设设计集团股份有限公司,主板,SSE,20141013,H
3834,603019.SH,603019,中科曙光,天津,IT设备,曙光信息产业股份有限公司,主板,SSE,20141106,H
3835,603020.SH,603020,爱普股份,上海,食品,爱普香料集团股份有限公司,主板,SSE,20150325,N
3836,603021.SH,603021,山东华鹏,山东,家居用品,山东华鹏玻璃股份有限公司,主板,SSE,20150423,N
3837,603022.SH,603022,新通联,上海,广告包装,上海新通联包装股份有限公司,主板,SSE,20150518,N
3838,603023.SH,603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,主板,SSE,20150527,N
3839,603025.SH,603025,大豪科技,北京,纺织机械,北京大豪科技股份有限公司,主板,SSE,20150422,H
3840,603026.SH,603026,胜华新材,山东,化工原料,胜华新材料集团股份有限公司,主板,SSE,20150529,H
3841,603027.SH,603027,千禾味业,四川,食品,千禾味业食品股份有限公司,主板,SSE,20160307,H
3842,603028.SH,603028,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,主板,SSE,20160331,N
3843,603029.SH,603029,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司,主板,SSE,20160427,N
3844,603030.SH,603030,*ST全筑,上海,装修装饰,上海全筑控股集团股份有限公司,主板,SSE,20150320,N
3845,603031.SH,603031,安孚科技,安徽,电气设备,安徽安孚电池科技股份有限公司,主板,SSE,20160822,H
3846,603032.SH,603032,德新科技,新疆,专用机械,德力西新能源科技股份有限公司,主板,SSE,20170105,H
3847,603033.SH,603033,三维股份,浙江,橡胶,三维控股集团股份有限公司,主板,SSE,20161207,H
3848,603035.SH,603035,常熟汽饰,江苏,汽车配件,江苏常熟汽饰集团股份有限公司,主板,SSE,20170105,H
3849,603036.SH,603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,主板,SSE,20161209,N
3850,603037.SH,603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,主板,SSE,20170120,N
3851,603038.SH,603038,华立股份,广东,家居用品,东莞市华立实业股份有限公司,主板,SSE,20170116,N
3852,603039.SH,603039,泛微网络,上海,软件服务,上海泛微网络科技股份有限公司,主板,SSE,20170113,H
3853,603040.SH,603040,新坐标,浙江,汽车配件,杭州新坐标科技股份有限公司,主板,SSE,20170209,N
3854,603041.SH,603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司,主板,SSE,20170330,N
3855,603042.SH,603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,主板,SSE,20170602,N
3856,603043.SH,603043,广州酒家,广东,食品,广州酒家集团股份有限公司,主板,SSE,20170627,H
3857,603045.SH,603045,福达合金,浙江,电气设备,福达合金材料股份有限公司,主板,SSE,20180517,N
3858,603048.SH,603048,浙江黎明,浙江,汽车配件,浙江黎明智造股份有限公司,主板,SSE,20211116,N
3859,603050.SH,603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司,主板,SSE,20170414,N
3860,603051.SH,603051,鹿山新材,广东,塑料,广州鹿山新材料股份有限公司,主板,SSE,20220325,H
